timeout energy time overhead #transitions
101 0.5092453900 1092.074000 0.140000 56
102 0.5081061600 1092.074000 0.135000 54
103 0.5011008500 1092.074000 0.115000 46
104 0.4960050500 1092.074000 0.100000 40
105 0.4965552500 1092.074000 0.100000 40
106 0.4951959400 1092.074000 0.095000 38
107 0.4938091200 1092.074000 0.090000 36
108 0.4923947900 1092.074000 0.085000 34
109 0.4869138500 1092.074000 0.070000 28
110 0.4853894800 1092.074000 0.065000 26
111 0.4838376000 1092.074000 0.060000 24
112 0.4822582100 1092.074000 0.055000 22
113 0.4825608200 1092.074000 0.055000 22
114 0.4828634300 1092.074000 0.055000 22
115 0.4812565300 1092.074000 0.050000 20
116 0.4815316300 1092.074000 0.050000 20
117 0.4818067300 1092.074000 0.050000 20
118 0.4800622800 1092.074000 0.045000 18
119 0.4803098700 1092.074000 0.045000 18
120 0.4805574600 1092.074000 0.045000 18
121 0.4808050500 1092.074000 0.045000 18
122 0.4810526400 1092.074000 0.045000 18
123 0.4813002300 1092.074000 0.045000 18
124 0.4815478200 1092.074000 0.045000 18
125 0.4817954100 1092.074000 0.045000 18
126 0.4820430000 1092.074000 0.045000 18
127 0.4822905900 1092.074000 0.045000 18
128 0.4825381800 1092.074000 0.045000 18
129 0.4827857700 1092.074000 0.045000 18
130 0.4830333600 1092.074000 0.045000 18
131 0.4832809500 1092.074000 0.045000 18
132 0.4835285400 1092.074000 0.045000 18
133 0.4837761300 1092.074000 0.045000 18
134 0.4840237200 1092.074000 0.045000 18
135 0.4842713100 1092.074000 0.045000 18
136 0.4845189000 1092.074000 0.045000 18
137 0.4847664900 1092.074000 0.045000 18
138 0.4850140800 1092.074000 0.045000 18
139 0.4852616700 1092.074000 0.045000 18
140 0.4855092600 1092.074000 0.045000 18
141 0.4857568500 1092.074000 0.045000 18
142 0.4860044400 1092.074000 0.045000 18
143 0.4862520300 1092.074000 0.045000 18
144 0.4864996200 1092.074000 0.045000 18
145 0.4867472100 1092.074000 0.045000 18
146 0.4869948000 1092.074000 0.045000 18
147 0.4872423900 1092.074000 0.045000 18
148 0.4874899800 1092.074000 0.045000 18
149 0.4877375700 1092.074000 0.045000 18
150 0.4879851600 1092.074000 0.045000 18
151 0.4882327500 1092.074000 0.045000 18
152 0.4884803400 1092.074000 0.045000 18
153 0.4887279300 1092.074000 0.045000 18
154 0.4889755200 1092.074000 0.045000 18
155 0.4892231100 1092.074000 0.045000 18
156 0.4894707000 1092.074000 0.045000 18
157 0.4897182900 1092.074000 0.045000 18
158 0.4899658800 1092.074000 0.045000 18
159 0.4902134700 1092.074000 0.045000 18
160 0.4904610600 1092.074000 0.045000 18
161 0.4907086500 1092.074000 0.045000 18
162 0.4909562400 1092.074000 0.045000 18
163 0.4912038300 1092.074000 0.045000 18
164 0.4914514200 1092.074000 0.045000 18
165 0.4916990100 1092.074000 0.045000 18
166 0.4919466000 1092.074000 0.045000 18
167 0.4921941900 1092.074000 0.045000 18
168 0.4924417800 1092.074000 0.045000 18
169 0.4926893700 1092.074000 0.045000 18
170 0.4929369600 1092.074000 0.045000 18
171 0.4931845500 1092.074000 0.045000 18
172 0.4934321400 1092.074000 0.045000 18
173 0.4936797300 1092.074000 0.045000 18
174 0.4939273200 1092.074000 0.045000 18
175 0.4941749100 1092.074000 0.045000 18
176 0.4944225000 1092.074000 0.045000 18
177 0.4946700900 1092.074000 0.045000 18
178 0.4949176800 1092.074000 0.045000 18
179 0.4951652700 1092.074000 0.045000 18
180 0.4954128600 1092.074000 0.045000 18
181 0.4956604500 1092.074000 0.045000 18
182 0.4959080400 1092.074000 0.045000 18
183 0.4961556300 1092.074000 0.045000 18
184 0.4964032200 1092.074000 0.045000 18
185 0.4966508100 1092.074000 0.045000 18
186 0.4968984000 1092.074000 0.045000 18
187 0.4971459900 1092.074000 0.045000 18
188 0.4973935800 1092.074000 0.045000 18
189 0.4976411700 1092.074000 0.045000 18
190 0.4978887600 1092.074000 0.045000 18
191 0.4981363500 1092.074000 0.045000 18
192 0.4983839400 1092.074000 0.045000 18
193 0.4986315300 1092.074000 0.045000 18
194 0.4988791200 1092.074000 0.045000 18
195 0.4991267100 1092.074000 0.045000 18
196 0.4993743000 1092.074000 0.045000 18
197 0.4996218900 1092.074000 0.045000 18
198 0.4998694800 1092.074000 0.045000 18
199 0.5001170700 1092.074000 0.045000 18
200 0.5003646600 1092.074000 0.045000 18
201 0.5006122500 1092.074000 0.045000 18
202 0.5008598400 1092.074000 0.045000 18
203 0.5011074300 1092.074000 0.045000 18
204 0.5013550200 1092.074000 0.045000 18
205 0.5016026100 1092.074000 0.045000 18
206 0.5018502000 1092.074000 0.045000 18
207 0.5020977900 1092.074000 0.045000 18
208 0.5023453800 1092.074000 0.045000 18
209 0.5025929700 1092.074000 0.045000 18
210 0.5028405600 1092.074000 0.045000 18
211 0.5030881500 1092.074000 0.045000 18
212 0.5033357400 1092.074000 0.045000 18
213 0.5035833300 1092.074000 0.045000 18
214 0.5038309200 1092.074000 0.045000 18
215 0.5040785100 1092.074000 0.045000 18
216 0.5043261000 1092.074000 0.045000 18
217 0.5045736900 1092.074000 0.045000 18
218 0.5048212800 1092.074000 0.045000 18
219 0.5050688700 1092.074000 0.045000 18
220 0.5053164600 1092.074000 0.045000 18
221 0.5055640500 1092.074000 0.045000 18
222 0.5058116400 1092.074000 0.045000 18
223 0.5060592300 1092.074000 0.045000 18
224 0.5063068200 1092.074000 0.045000 18
225 0.5065544100 1092.074000 0.045000 18
226 0.5068020000 1092.074000 0.045000 18
227 0.5070495900 1092.074000 0.045000 18
228 0.5072971800 1092.074000 0.045000 18
229 0.5075447700 1092.074000 0.045000 18
230 0.5077923600 1092.074000 0.045000 18
231 0.5080399500 1092.074000 0.045000 18
232 0.5082875400 1092.074000 0.045000 18
233 0.5085351300 1092.074000 0.045000 18
234 0.5087827200 1092.074000 0.045000 18
235 0.5090303100 1092.074000 0.045000 18
236 0.5092779000 1092.074000 0.045000 18
237 0.5095254900 1092.074000 0.045000 18
238 0.5097730800 1092.074000 0.045000 18
239 0.5100206700 1092.074000 0.045000 18
240 0.5102682600 1092.074000 0.045000 18
241 0.5105158500 1092.074000 0.045000 18
242 0.5107634400 1092.074000 0.045000 18
243 0.5110110300 1092.074000 0.045000 18
244 0.5112586200 1092.074000 0.045000 18
245 0.5115062100 1092.074000 0.045000 18
246 0.5117538000 1092.074000 0.045000 18
247 0.5120013900 1092.074000 0.045000 18
248 0.5122489800 1092.074000 0.045000 18
249 0.5124965700 1092.074000 0.045000 18
250 0.5127441600 1092.074000 0.045000 18
251 0.5129917500 1092.074000 0.045000 18
252 0.5132393400 1092.074000 0.045000 18
253 0.5134869300 1092.074000 0.045000 18
254 0.5137345200 1092.074000 0.045000 18
255 0.5139821100 1092.074000 0.045000 18
256 0.5142297000 1092.074000 0.045000 18
257 0.5144772900 1092.074000 0.045000 18
258 0.5147248800 1092.074000 0.045000 18
259 0.5149724700 1092.074000 0.045000 18
260 0.5152200600 1092.074000 0.045000 18
261 0.5154676500 1092.074000 0.045000 18
262 0.5157152400 1092.074000 0.045000 18
263 0.5159628300 1092.074000 0.045000 18
264 0.5162104200 1092.074000 0.045000 18
265 0.5164580100 1092.074000 0.045000 18
266 0.5167056000 1092.074000 0.045000 18
267 0.5169531900 1092.074000 0.045000 18
268 0.5172007800 1092.074000 0.045000 18
269 0.5174483700 1092.074000 0.045000 18
270 0.5176959600 1092.074000 0.045000 18
271 0.5179435500 1092.074000 0.045000 18
272 0.5181911400 1092.074000 0.045000 18
273 0.5184387300 1092.074000 0.045000 18
274 0.5186863200 1092.074000 0.045000 18
275 0.5189339100 1092.074000 0.045000 18
276 0.5191815000 1092.074000 0.045000 18
277 0.5194290900 1092.074000 0.045000 18
278 0.5196766800 1092.074000 0.045000 18
279 0.5199242700 1092.074000 0.045000 18
280 0.5201718600 1092.074000 0.045000 18
281 0.5204194500 1092.074000 0.045000 18
282 0.5206670400 1092.074000 0.045000 18
283 0.5209146300 1092.074000 0.045000 18
284 0.5211622200 1092.074000 0.045000 18
285 0.5214098100 1092.074000 0.045000 18
286 0.5216574000 1092.074000 0.045000 18
287 0.5219049900 1092.074000 0.045000 18
288 0.5221525800 1092.074000 0.045000 18
289 0.5224001700 1092.074000 0.045000 18
290 0.5226477600 1092.074000 0.045000 18
291 0.5228953500 1092.074000 0.045000 18
292 0.5231429400 1092.074000 0.045000 18
293 0.5233905300 1092.074000 0.045000 18
294 0.5236381200 1092.074000 0.045000 18
295 0.5238857100 1092.074000 0.045000 18
296 0.5241333000 1092.074000 0.045000 18
297 0.5243808900 1092.074000 0.045000 18
298 0.5246284800 1092.074000 0.045000 18
299 0.5248760700 1092.074000 0.045000 18
300 0.5251236600 1092.074000 0.045000 18
301 0.5253712500 1092.074000 0.045000 18
302 0.5256188400 1092.074000 0.045000 18
303 0.5258664300 1092.074000 0.045000 18
304 0.5261140200 1092.074000 0.045000 18
305 0.5263616100 1092.074000 0.045000 18
306 0.5266092000 1092.074000 0.045000 18
307 0.5268567900 1092.074000 0.045000 18
308 0.5271043800 1092.074000 0.045000 18
309 0.5273519700 1092.074000 0.045000 18
310 0.5275995600 1092.074000 0.045000 18
311 0.5278471500 1092.074000 0.045000 18
312 0.5280947400 1092.074000 0.045000 18
313 0.5283423300 1092.074000 0.045000 18
314 0.5285899200 1092.074000 0.045000 18
315 0.5288375100 1092.074000 0.045000 18
316 0.5290851000 1092.074000 0.045000 18
317 0.5293326900 1092.074000 0.045000 18
318 0.5295802800 1092.074000 0.045000 18
319 0.5298278700 1092.074000 0.045000 18
320 0.5300754600 1092.074000 0.045000 18
321 0.5303230500 1092.074000 0.045000 18
322 0.5305706400 1092.074000 0.045000 18
323 0.5308182300 1092.074000 0.045000 18
324 0.5310658200 1092.074000 0.045000 18
325 0.5313134100 1092.074000 0.045000 18
326 0.5315610000 1092.074000 0.045000 18
327 0.5318085900 1092.074000 0.045000 18
328 0.5320561800 1092.074000 0.045000 18
329 0.5323037700 1092.074000 0.045000 18
330 0.5325513600 1092.074000 0.045000 18
331 0.5327989500 1092.074000 0.045000 18
332 0.5330465400 1092.074000 0.045000 18
333 0.5332941300 1092.074000 0.045000 18
334 0.5335417200 1092.074000 0.045000 18
335 0.5337893100 1092.074000 0.045000 18
336 0.5340369000 1092.074000 0.045000 18
337 0.5342844900 1092.074000 0.045000 18
338 0.5345320800 1092.074000 0.045000 18
339 0.5347796700 1092.074000 0.045000 18
340 0.5350272600 1092.074000 0.045000 18
341 0.5352748500 1092.074000 0.045000 18
342 0.5355224400 1092.074000 0.045000 18
343 0.5357700300 1092.074000 0.045000 18
344 0.5360176200 1092.074000 0.045000 18
345 0.5362652100 1092.074000 0.045000 18
346 0.5365128000 1092.074000 0.045000 18
347 0.5367603900 1092.074000 0.045000 18
348 0.5370079800 1092.074000 0.045000 18
349 0.5372555700 1092.074000 0.045000 18
350 0.5375031600 1092.074000 0.045000 18
351 0.5377507500 1092.074000 0.045000 18
352 0.5379983400 1092.074000 0.045000 18
353 0.5382459300 1092.074000 0.045000 18
354 0.5384935200 1092.074000 0.045000 18
355 0.5387411100 1092.074000 0.045000 18
356 0.5389887000 1092.074000 0.045000 18
357 0.5392362900 1092.074000 0.045000 18
358 0.5394838800 1092.074000 0.045000 18
359 0.5397314700 1092.074000 0.045000 18
360 0.5399790600 1092.074000 0.045000 18
361 0.5402266500 1092.074000 0.045000 18
362 0.5404742400 1092.074000 0.045000 18
363 0.5407218300 1092.074000 0.045000 18
364 0.5409694200 1092.074000 0.045000 18
365 0.5412170100 1092.074000 0.045000 18
366 0.5414646000 1092.074000 0.045000 18
367 0.5417121900 1092.074000 0.045000 18
368 0.5419597800 1092.074000 0.045000 18
369 0.5422073700 1092.074000 0.045000 18
370 0.5424549600 1092.074000 0.045000 18
371 0.5427025500 1092.074000 0.045000 18
372 0.5429501400 1092.074000 0.045000 18
373 0.5431977300 1092.074000 0.045000 18
374 0.5434453200 1092.074000 0.045000 18
375 0.5436929100 1092.074000 0.045000 18
376 0.5439405000 1092.074000 0.045000 18
377 0.5441880900 1092.074000 0.045000 18
378 0.5444356800 1092.074000 0.045000 18
379 0.5446832700 1092.074000 0.045000 18
380 0.5449308600 1092.074000 0.045000 18
381 0.5451784500 1092.074000 0.045000 18
382 0.5454260400 1092.074000 0.045000 18
383 0.5456736300 1092.074000 0.045000 18
384 0.5459212200 1092.074000 0.045000 18
385 0.5461688100 1092.074000 0.045000 18
386 0.5464164000 1092.074000 0.045000 18
387 0.5466639900 1092.074000 0.045000 18
388 0.5469115800 1092.074000 0.045000 18
389 0.5471591700 1092.074000 0.045000 18
390 0.5474067600 1092.074000 0.045000 18
391 0.5476543500 1092.074000 0.045000 18
392 0.5479019400 1092.074000 0.045000 18
393 0.5481495300 1092.074000 0.045000 18
394 0.5483971200 1092.074000 0.045000 18
395 0.5486447100 1092.074000 0.045000 18
396 0.5488923000 1092.074000 0.045000 18
397 0.5491398900 1092.074000 0.045000 18
398 0.5493874800 1092.074000 0.045000 18
399 0.5496350700 1092.074000 0.045000 18
400 0.5498826600 1092.074000 0.045000 18
401 0.5501302500 1092.074000 0.045000 18
402 0.5503778400 1092.074000 0.045000 18
403 0.5506254300 1092.074000 0.045000 18
404 0.5508730200 1092.074000 0.045000 18
405 0.5511206100 1092.074000 0.045000 18
406 0.5513682000 1092.074000 0.045000 18
407 0.5516157900 1092.074000 0.045000 18
408 0.5518633800 1092.074000 0.045000 18
409 0.5521109700 1092.074000 0.045000 18
410 0.5523585600 1092.074000 0.045000 18
411 0.5526061500 1092.074000 0.045000 18
412 0.5528537400 1092.074000 0.045000 18
413 0.5531013300 1092.074000 0.045000 18
414 0.5533489200 1092.074000 0.045000 18
415 0.5535965100 1092.074000 0.045000 18
416 0.5538441000 1092.074000 0.045000 18
417 0.5540916900 1092.074000 0.045000 18
418 0.5543392800 1092.074000 0.045000 18
419 0.5545868700 1092.074000 0.045000 18
420 0.5548344600 1092.074000 0.045000 18
421 0.5550820500 1092.074000 0.045000 18
422 0.5553296400 1092.074000 0.045000 18
423 0.5555772300 1092.074000 0.045000 18
424 0.5558248200 1092.074000 0.045000 18
425 0.5560724100 1092.074000 0.045000 18
426 0.5563200000 1092.074000 0.045000 18
427 0.5565675900 1092.074000 0.045000 18
428 0.5568151800 1092.074000 0.045000 18
429 0.5570627700 1092.074000 0.045000 18
430 0.5573103600 1092.074000 0.045000 18
431 0.5575579500 1092.074000 0.045000 18
432 0.5578055400 1092.074000 0.045000 18
433 0.5580531300 1092.074000 0.045000 18
434 0.5583007200 1092.074000 0.045000 18
435 0.5585483100 1092.074000 0.045000 18
436 0.5587959000 1092.074000 0.045000 18
437 0.5590434900 1092.074000 0.045000 18
438 0.5592910800 1092.074000 0.045000 18
439 0.5595386700 1092.074000 0.045000 18
440 0.5597862600 1092.074000 0.045000 18
441 0.5600338500 1092.074000 0.045000 18
442 0.5602814400 1092.074000 0.045000 18
443 0.5605290300 1092.074000 0.045000 18
444 0.5607766200 1092.074000 0.045000 18
445 0.5610242100 1092.074000 0.045000 18
446 0.5612718000 1092.074000 0.045000 18
447 0.5615193900 1092.074000 0.045000 18
448 0.5617669800 1092.074000 0.045000 18
449 0.5620145700 1092.074000 0.045000 18
450 0.5622621600 1092.074000 0.045000 18
451 0.5625097500 1092.074000 0.045000 18
452 0.5627573400 1092.074000 0.045000 18
453 0.5630049300 1092.074000 0.045000 18
454 0.5632525200 1092.074000 0.045000 18
455 0.5635001100 1092.074000 0.045000 18
456 0.5637477000 1092.074000 0.045000 18
457 0.5639952900 1092.074000 0.045000 18
458 0.5642428800 1092.074000 0.045000 18
459 0.5644904700 1092.074000 0.045000 18
460 0.5647380600 1092.074000 0.045000 18
461 0.5649856500 1092.074000 0.045000 18
462 0.5652332400 1092.074000 0.045000 18
463 0.5654808300 1092.074000 0.045000 18
464 0.5657284200 1092.074000 0.045000 18
465 0.5659760100 1092.074000 0.045000 18
466 0.5662236000 1092.074000 0.045000 18
467 0.5664711900 1092.074000 0.045000 18
468 0.5667187800 1092.074000 0.045000 18
469 0.5669663700 1092.074000 0.045000 18
470 0.5672139600 1092.074000 0.045000 18
471 0.5674615500 1092.074000 0.045000 18
472 0.5677091400 1092.074000 0.045000 18
473 0.5679567300 1092.074000 0.045000 18
474 0.5682043200 1092.074000 0.045000 18
475 0.5684519100 1092.074000 0.045000 18
476 0.5686995000 1092.074000 0.045000 18
477 0.5689470900 1092.074000 0.045000 18
478 0.5691946800 1092.074000 0.045000 18
479 0.5694422700 1092.074000 0.045000 18
480 0.5696898600 1092.074000 0.045000 18
481 0.5699374500 1092.074000 0.045000 18
482 0.5701850400 1092.074000 0.045000 18
483 0.5704326300 1092.074000 0.045000 18
484 0.5706802200 1092.074000 0.045000 18
485 0.5709278100 1092.074000 0.045000 18
486 0.5711754000 1092.074000 0.045000 18
487 0.5714229900 1092.074000 0.045000 18
488 0.5716705800 1092.074000 0.045000 18
489 0.5719181700 1092.074000 0.045000 18
490 0.5721657600 1092.074000 0.045000 18
491 0.5724133500 1092.074000 0.045000 18
492 0.5726609400 1092.074000 0.045000 18
493 0.5729085300 1092.074000 0.045000 18
494 0.5731561200 1092.074000 0.045000 18
495 0.5734037100 1092.074000 0.045000 18
496 0.5736513000 1092.074000 0.045000 18
497 0.5738988900 1092.074000 0.045000 18
498 0.5741464800 1092.074000 0.045000 18
499 0.5743940700 1092.074000 0.045000 18
500 0.5746416600 1092.074000 0.045000 18
501 0.5748892500 1092.074000 0.045000 18
502 0.5751368400 1092.074000 0.045000 18
503 0.5753844300 1092.074000 0.045000 18
504 0.5756320200 1092.074000 0.045000 18
505 0.5758796100 1092.074000 0.045000 18
506 0.5761272000 1092.074000 0.045000 18
507 0.5763747900 1092.074000 0.045000 18
508 0.5766223800 1092.074000 0.045000 18
509 0.5768699700 1092.074000 0.045000 18
510 0.5771175600 1092.074000 0.045000 18
511 0.5773651500 1092.074000 0.045000 18
512 0.5776127400 1092.074000 0.045000 18
513 0.5778603300 1092.074000 0.045000 18
514 0.5781079200 1092.074000 0.045000 18
515 0.5783555100 1092.074000 0.045000 18
516 0.5786031000 1092.074000 0.045000 18
517 0.5788506900 1092.074000 0.045000 18
518 0.5790982800 1092.074000 0.045000 18
519 0.5793458700 1092.074000 0.045000 18
520 0.5795934600 1092.074000 0.045000 18
521 0.5798410500 1092.074000 0.045000 18
522 0.5800886400 1092.074000 0.045000 18
523 0.5803362300 1092.074000 0.045000 18
524 0.5805838200 1092.074000 0.045000 18
525 0.5808314100 1092.074000 0.045000 18
526 0.5810790000 1092.074000 0.045000 18
527 0.5813265900 1092.074000 0.045000 18
528 0.5815741800 1092.074000 0.045000 18
529 0.5818217700 1092.074000 0.045000 18
530 0.5820693600 1092.074000 0.045000 18
531 0.5823169500 1092.074000 0.045000 18
532 0.5825645400 1092.074000 0.045000 18
533 0.5828121300 1092.074000 0.045000 18
534 0.5830597200 1092.074000 0.045000 18
535 0.5833073100 1092.074000 0.045000 18
536 0.5835549000 1092.074000 0.045000 18
537 0.5838024900 1092.074000 0.045000 18
538 0.5840500800 1092.074000 0.045000 18
539 0.5842976700 1092.074000 0.045000 18
540 0.5845452600 1092.074000 0.045000 18
541 0.5847928500 1092.074000 0.045000 18
542 0.5850404400 1092.074000 0.045000 18
543 0.5852880300 1092.074000 0.045000 18
544 0.5855356200 1092.074000 0.045000 18
545 0.5857832100 1092.074000 0.045000 18
546 0.5860308000 1092.074000 0.045000 18
547 0.5862783900 1092.074000 0.045000 18
548 0.5865259800 1092.074000 0.045000 18
549 0.5867735700 1092.074000 0.045000 18
550 0.5870211600 1092.074000 0.045000 18
551 0.5872687500 1092.074000 0.045000 18
552 0.5875163400 1092.074000 0.045000 18
553 0.5877639300 1092.074000 0.045000 18
554 0.5880115200 1092.074000 0.045000 18
555 0.5882591100 1092.074000 0.045000 18
556 0.5885067000 1092.074000 0.045000 18
557 0.5887542900 1092.074000 0.045000 18
558 0.5890018800 1092.074000 0.045000 18
559 0.5892494700 1092.074000 0.045000 18
560 0.5894970600 1092.074000 0.045000 18
561 0.5897446500 1092.074000 0.045000 18
562 0.5899922400 1092.074000 0.045000 18
563 0.5902398300 1092.074000 0.045000 18
564 0.5904874200 1092.074000 0.045000 18
565 0.5907350100 1092.074000 0.045000 18
566 0.5909826000 1092.074000 0.045000 18
567 0.5912301900 1092.074000 0.045000 18
568 0.5914777800 1092.074000 0.045000 18
569 0.5917253700 1092.074000 0.045000 18
570 0.5919729600 1092.074000 0.045000 18
571 0.5922205500 1092.074000 0.045000 18
572 0.5924681400 1092.074000 0.045000 18
573 0.5927157300 1092.074000 0.045000 18
574 0.5929633200 1092.074000 0.045000 18
575 0.5932109100 1092.074000 0.045000 18
576 0.5934585000 1092.074000 0.045000 18
577 0.5937060900 1092.074000 0.045000 18
578 0.5939536800 1092.074000 0.045000 18
579 0.5942012700 1092.074000 0.045000 18
580 0.5944488600 1092.074000 0.045000 18
581 0.5946964500 1092.074000 0.045000 18
582 0.5949440400 1092.074000 0.045000 18
583 0.5951916300 1092.074000 0.045000 18
584 0.5954392200 1092.074000 0.045000 18
585 0.5956868100 1092.074000 0.045000 18
586 0.5959344000 1092.074000 0.045000 18
587 0.5961819900 1092.074000 0.045000 18
588 0.5964295800 1092.074000 0.045000 18
589 0.5966771700 1092.074000 0.045000 18
590 0.5969247600 1092.074000 0.045000 18
591 0.5971723500 1092.074000 0.045000 18
592 0.5974199400 1092.074000 0.045000 18
593 0.5976675300 1092.074000 0.045000 18
594 0.5979151200 1092.074000 0.045000 18
595 0.5981627100 1092.074000 0.045000 18
596 0.5984103000 1092.074000 0.045000 18
597 0.5986578900 1092.074000 0.045000 18
598 0.5989054800 1092.074000 0.045000 18
599 0.5991530700 1092.074000 0.045000 18
600 0.5994006600 1092.074000 0.045000 18
601 0.5996482500 1092.074000 0.045000 18
602 0.5998958400 1092.074000 0.045000 18
603 0.6001434300 1092.074000 0.045000 18
604 0.6003910200 1092.074000 0.045000 18
605 0.6006386100 1092.074000 0.045000 18
606 0.6008862000 1092.074000 0.045000 18
607 0.6011337900 1092.074000 0.045000 18
608 0.6013813800 1092.074000 0.045000 18
609 0.6016289700 1092.074000 0.045000 18
610 0.6018765600 1092.074000 0.045000 18
611 0.6021241500 1092.074000 0.045000 18
612 0.6023717400 1092.074000 0.045000 18
613 0.6026193300 1092.074000 0.045000 18
614 0.6028669200 1092.074000 0.045000 18
615 0.6031145100 1092.074000 0.045000 18
616 0.6033621000 1092.074000 0.045000 18
617 0.6036096900 1092.074000 0.045000 18
618 0.6038572800 1092.074000 0.045000 18
619 0.6041048700 1092.074000 0.045000 18
620 0.6043524600 1092.074000 0.045000 18
621 0.6046000500 1092.074000 0.045000 18
622 0.6048476400 1092.074000 0.045000 18
623 0.6050952300 1092.074000 0.045000 18
624 0.6053428200 1092.074000 0.045000 18
625 0.6055904100 1092.074000 0.045000 18
626 0.6058380000 1092.074000 0.045000 18
627 0.6060855900 1092.074000 0.045000 18
628 0.6063331800 1092.074000 0.045000 18
629 0.6065807700 1092.074000 0.045000 18
630 0.6068283600 1092.074000 0.045000 18
631 0.6070759500 1092.074000 0.045000 18
632 0.6073235400 1092.074000 0.045000 18
633 0.6075711300 1092.074000 0.045000 18
634 0.6078187200 1092.074000 0.045000 18
