timeout energy time overhead #transitions
79 0.9275852300 1092.074600 0.083600 209
80 0.9304233800 1092.074600 0.083600 209
81 0.9332691300 1092.074800 0.082800 207
82 0.9360408200 1092.074200 0.081200 203
83 0.9387049600 1092.074600 0.079600 199
84 0.9414079600 1092.074600 0.079600 199
85 0.9441185600 1092.074800 0.078800 197
86 0.9467821300 1092.074200 0.077200 193
87 0.9493257500 1092.074000 0.074000 185
88 0.9517171900 1092.074200 0.071200 178
89 0.9541034300 1092.074400 0.070400 176
90 0.9564432100 1092.074800 0.068800 172
91 0.9587677900 1092.074800 0.068800 172
92 0.9610529400 1092.074200 0.067200 168
93 0.9633068300 1092.074200 0.063200 158
94 0.9653326500 1092.074600 0.057600 144
95 0.9670952000 1092.074200 0.051200 128
96 0.9686254500 1092.074800 0.040800 102
97 0.9698550000 1092.074600 0.033600 84
98 0.9709764300 1092.074400 0.026400 66
99 0.9716744100 1092.074000 0.024000 60
100 0.9724929100 1092.074200 0.023200 58
101 0.9733114100 1092.074400 0.022400 56
102 0.9740758500 1092.074600 0.021600 54
103 0.9747392000 1092.074000 0.020000 50
104 0.9754377500 1092.074600 0.017600 44
105 0.9760324100 1092.074600 0.017600 44
106 0.9765876400 1092.074000 0.016000 40
107 0.9771434400 1092.074400 0.014400 36
108 0.9776299800 1092.074400 0.014400 36
109 0.9780036000 1092.074000 0.012000 30
110 0.9784166500 1092.074200 0.011200 28
111 0.9788297000 1092.074400 0.010400 26
112 0.9791152000 1092.074800 0.008800 22
113 0.9794125300 1092.074800 0.008800 22
114 0.9797098600 1092.074800 0.008800 22
115 0.9799871900 1092.074000 0.008000 20
116 0.9802574900 1092.074000 0.008000 20
117 0.9805277900 1092.074000 0.008000 20
118 0.9808056900 1092.074200 0.007200 18
119 0.9810489600 1092.074200 0.007200 18
120 0.9812922300 1092.074200 0.007200 18
121 0.9815355000 1092.074200 0.007200 18
122 0.9817787700 1092.074200 0.007200 18
123 0.9820220400 1092.074200 0.007200 18
124 0.9822653100 1092.074200 0.007200 18
125 0.9825085800 1092.074200 0.007200 18
126 0.9827518500 1092.074200 0.007200 18
127 0.9829951200 1092.074200 0.007200 18
128 0.9832383900 1092.074200 0.007200 18
129 0.9834816600 1092.074200 0.007200 18
130 0.9837249300 1092.074200 0.007200 18
131 0.9839682000 1092.074200 0.007200 18
132 0.9842114700 1092.074200 0.007200 18
133 0.9844547400 1092.074200 0.007200 18
134 0.9846980100 1092.074200 0.007200 18
135 0.9849412800 1092.074200 0.007200 18
136 0.9851845500 1092.074200 0.007200 18
137 0.9854278200 1092.074200 0.007200 18
138 0.9856710900 1092.074200 0.007200 18
139 0.9859143600 1092.074200 0.007200 18
140 0.9861576300 1092.074200 0.007200 18
141 0.9864009000 1092.074200 0.007200 18
142 0.9866441700 1092.074200 0.007200 18
143 0.9868874400 1092.074200 0.007200 18
144 0.9871307100 1092.074200 0.007200 18
145 0.9873739800 1092.074200 0.007200 18
146 0.9876172500 1092.074200 0.007200 18
147 0.9878605200 1092.074200 0.007200 18
148 0.9881037900 1092.074200 0.007200 18
149 0.9883470600 1092.074200 0.007200 18
150 0.9885903300 1092.074200 0.007200 18
151 0.9888336000 1092.074200 0.007200 18
152 0.9890768700 1092.074200 0.007200 18
153 0.9893201400 1092.074200 0.007200 18
154 0.9895634100 1092.074200 0.007200 18
155 0.9898066800 1092.074200 0.007200 18
156 0.9900499500 1092.074200 0.007200 18
157 0.9902932200 1092.074200 0.007200 18
158 0.9905364900 1092.074200 0.007200 18
159 0.9907797600 1092.074200 0.007200 18
160 0.9910230300 1092.074200 0.007200 18
161 0.9912663000 1092.074200 0.007200 18
162 0.9915095700 1092.074200 0.007200 18
163 0.9917528400 1092.074200 0.007200 18
164 0.9919961100 1092.074200 0.007200 18
165 0.9922393800 1092.074200 0.007200 18
166 0.9924826500 1092.074200 0.007200 18
167 0.9927259200 1092.074200 0.007200 18
168 0.9929691900 1092.074200 0.007200 18
169 0.9932124600 1092.074200 0.007200 18
170 0.9934557300 1092.074200 0.007200 18
171 0.9936990000 1092.074200 0.007200 18
172 0.9939422700 1092.074200 0.007200 18
173 0.9941855400 1092.074200 0.007200 18
174 0.9944288100 1092.074200 0.007200 18
175 0.9946720800 1092.074200 0.007200 18
176 0.9949153500 1092.074200 0.007200 18
177 0.9951586200 1092.074200 0.007200 18
178 0.9954018900 1092.074200 0.007200 18
179 0.9956451600 1092.074200 0.007200 18
180 0.9958884300 1092.074200 0.007200 18
181 0.9961317000 1092.074200 0.007200 18
182 0.9963749700 1092.074200 0.007200 18
183 0.9966182400 1092.074200 0.007200 18
184 0.9968615100 1092.074200 0.007200 18
185 0.9971047800 1092.074200 0.007200 18
186 0.9973480500 1092.074200 0.007200 18
187 0.9975913200 1092.074200 0.007200 18
188 0.9978345900 1092.074200 0.007200 18
189 0.9980778600 1092.074200 0.007200 18
190 0.9983211300 1092.074200 0.007200 18
191 0.9985644000 1092.074200 0.007200 18
192 0.9988076700 1092.074200 0.007200 18
193 0.9990509400 1092.074200 0.007200 18
194 0.9992942100 1092.074200 0.007200 18
195 0.9995374800 1092.074200 0.007200 18
196 0.9997807500 1092.074200 0.007200 18
197 1.0000240200 1092.074200 0.007200 18
198 1.0002672900 1092.074200 0.007200 18
199 1.0005105600 1092.074200 0.007200 18
200 1.0007538300 1092.074200 0.007200 18
201 1.0009971000 1092.074200 0.007200 18
202 1.0012403700 1092.074200 0.007200 18
203 1.0014836400 1092.074200 0.007200 18
204 1.0017269100 1092.074200 0.007200 18
205 1.0019701800 1092.074200 0.007200 18
206 1.0022134500 1092.074200 0.007200 18
207 1.0024567200 1092.074200 0.007200 18
208 1.0026999900 1092.074200 0.007200 18
209 1.0029432600 1092.074200 0.007200 18
210 1.0031865300 1092.074200 0.007200 18
211 1.0034298000 1092.074200 0.007200 18
212 1.0036730700 1092.074200 0.007200 18
213 1.0039163400 1092.074200 0.007200 18
214 1.0041596100 1092.074200 0.007200 18
215 1.0044028800 1092.074200 0.007200 18
216 1.0046461500 1092.074200 0.007200 18
217 1.0048894200 1092.074200 0.007200 18
218 1.0051326900 1092.074200 0.007200 18
219 1.0053759600 1092.074200 0.007200 18
220 1.0056192300 1092.074200 0.007200 18
221 1.0058625000 1092.074200 0.007200 18
222 1.0061057700 1092.074200 0.007200 18
223 1.0063490400 1092.074200 0.007200 18
224 1.0065923100 1092.074200 0.007200 18
225 1.0068355800 1092.074200 0.007200 18
226 1.0070788500 1092.074200 0.007200 18
227 1.0073221200 1092.074200 0.007200 18
228 1.0075653900 1092.074200 0.007200 18
229 1.0078086600 1092.074200 0.007200 18
230 1.0080519300 1092.074200 0.007200 18
231 1.0082952000 1092.074200 0.007200 18
232 1.0085384700 1092.074200 0.007200 18
233 1.0087817400 1092.074200 0.007200 18
234 1.0090250100 1092.074200 0.007200 18
235 1.0092682800 1092.074200 0.007200 18
236 1.0095115500 1092.074200 0.007200 18
237 1.0097548200 1092.074200 0.007200 18
238 1.0099980900 1092.074200 0.007200 18
239 1.0102413600 1092.074200 0.007200 18
240 1.0104846300 1092.074200 0.007200 18
241 1.0107279000 1092.074200 0.007200 18
242 1.0109711700 1092.074200 0.007200 18
243 1.0112144400 1092.074200 0.007200 18
244 1.0114577100 1092.074200 0.007200 18
245 1.0117009800 1092.074200 0.007200 18
246 1.0119442500 1092.074200 0.007200 18
247 1.0121875200 1092.074200 0.007200 18
248 1.0124307900 1092.074200 0.007200 18
249 1.0126740600 1092.074200 0.007200 18
250 1.0129173300 1092.074200 0.007200 18
251 1.0131606000 1092.074200 0.007200 18
252 1.0134038700 1092.074200 0.007200 18
253 1.0136471400 1092.074200 0.007200 18
254 1.0138904100 1092.074200 0.007200 18
255 1.0141336800 1092.074200 0.007200 18
256 1.0143769500 1092.074200 0.007200 18
257 1.0146202200 1092.074200 0.007200 18
258 1.0148634900 1092.074200 0.007200 18
259 1.0151067600 1092.074200 0.007200 18
260 1.0153500300 1092.074200 0.007200 18
261 1.0155933000 1092.074200 0.007200 18
262 1.0158365700 1092.074200 0.007200 18
263 1.0160798400 1092.074200 0.007200 18
264 1.0163231100 1092.074200 0.007200 18
265 1.0165663800 1092.074200 0.007200 18
266 1.0168096500 1092.074200 0.007200 18
267 1.0170529200 1092.074200 0.007200 18
268 1.0172961900 1092.074200 0.007200 18
269 1.0175394600 1092.074200 0.007200 18
270 1.0177827300 1092.074200 0.007200 18
271 1.0180260000 1092.074200 0.007200 18
272 1.0182692700 1092.074200 0.007200 18
273 1.0185125400 1092.074200 0.007200 18
274 1.0187558100 1092.074200 0.007200 18
275 1.0189990800 1092.074200 0.007200 18
276 1.0192423500 1092.074200 0.007200 18
277 1.0194856200 1092.074200 0.007200 18
278 1.0197288900 1092.074200 0.007200 18
279 1.0199721600 1092.074200 0.007200 18
280 1.0202154300 1092.074200 0.007200 18
281 1.0204587000 1092.074200 0.007200 18
282 1.0207019700 1092.074200 0.007200 18
283 1.0209452400 1092.074200 0.007200 18
284 1.0211885100 1092.074200 0.007200 18
285 1.0214317800 1092.074200 0.007200 18
286 1.0216750500 1092.074200 0.007200 18
287 1.0219183200 1092.074200 0.007200 18
288 1.0221615900 1092.074200 0.007200 18
289 1.0224048600 1092.074200 0.007200 18
290 1.0226481300 1092.074200 0.007200 18
291 1.0228914000 1092.074200 0.007200 18
292 1.0231346700 1092.074200 0.007200 18
293 1.0233779400 1092.074200 0.007200 18
294 1.0236212100 1092.074200 0.007200 18
295 1.0238644800 1092.074200 0.007200 18
296 1.0241077500 1092.074200 0.007200 18
297 1.0243510200 1092.074200 0.007200 18
298 1.0245942900 1092.074200 0.007200 18
299 1.0248375600 1092.074200 0.007200 18
300 1.0250808300 1092.074200 0.007200 18
301 1.0253241000 1092.074200 0.007200 18
302 1.0255673700 1092.074200 0.007200 18
303 1.0258106400 1092.074200 0.007200 18
304 1.0260539100 1092.074200 0.007200 18
305 1.0262971800 1092.074200 0.007200 18
306 1.0265404500 1092.074200 0.007200 18
307 1.0267837200 1092.074200 0.007200 18
308 1.0270269900 1092.074200 0.007200 18
309 1.0272702600 1092.074200 0.007200 18
310 1.0275135300 1092.074200 0.007200 18
311 1.0277568000 1092.074200 0.007200 18
312 1.0280000700 1092.074200 0.007200 18
313 1.0282433400 1092.074200 0.007200 18
314 1.0284866100 1092.074200 0.007200 18
315 1.0287298800 1092.074200 0.007200 18
316 1.0289731500 1092.074200 0.007200 18
317 1.0292164200 1092.074200 0.007200 18
318 1.0294596900 1092.074200 0.007200 18
319 1.0297029600 1092.074200 0.007200 18
320 1.0299462300 1092.074200 0.007200 18
321 1.0301895000 1092.074200 0.007200 18
322 1.0304327700 1092.074200 0.007200 18
323 1.0306760400 1092.074200 0.007200 18
324 1.0309193100 1092.074200 0.007200 18
325 1.0311625800 1092.074200 0.007200 18
326 1.0314058500 1092.074200 0.007200 18
327 1.0316491200 1092.074200 0.007200 18
328 1.0318923900 1092.074200 0.007200 18
329 1.0321356600 1092.074200 0.007200 18
330 1.0323789300 1092.074200 0.007200 18
331 1.0326222000 1092.074200 0.007200 18
332 1.0328654700 1092.074200 0.007200 18
333 1.0331087400 1092.074200 0.007200 18
334 1.0333520100 1092.074200 0.007200 18
335 1.0335952800 1092.074200 0.007200 18
336 1.0338385500 1092.074200 0.007200 18
337 1.0340818200 1092.074200 0.007200 18
338 1.0343250900 1092.074200 0.007200 18
339 1.0345683600 1092.074200 0.007200 18
340 1.0348116300 1092.074200 0.007200 18
341 1.0350549000 1092.074200 0.007200 18
342 1.0352981700 1092.074200 0.007200 18
343 1.0355414400 1092.074200 0.007200 18
344 1.0357847100 1092.074200 0.007200 18
345 1.0360279800 1092.074200 0.007200 18
346 1.0362712500 1092.074200 0.007200 18
347 1.0365145200 1092.074200 0.007200 18
348 1.0367577900 1092.074200 0.007200 18
349 1.0370010600 1092.074200 0.007200 18
350 1.0372443300 1092.074200 0.007200 18
351 1.0374876000 1092.074200 0.007200 18
352 1.0377308700 1092.074200 0.007200 18
353 1.0379741400 1092.074200 0.007200 18
354 1.0382174100 1092.074200 0.007200 18
355 1.0384606800 1092.074200 0.007200 18
356 1.0387039500 1092.074200 0.007200 18
357 1.0389472200 1092.074200 0.007200 18
358 1.0391904900 1092.074200 0.007200 18
359 1.0394337600 1092.074200 0.007200 18
360 1.0396770300 1092.074200 0.007200 18
361 1.0399203000 1092.074200 0.007200 18
362 1.0401635700 1092.074200 0.007200 18
363 1.0404068400 1092.074200 0.007200 18
364 1.0406501100 1092.074200 0.007200 18
365 1.0408933800 1092.074200 0.007200 18
366 1.0411366500 1092.074200 0.007200 18
367 1.0413799200 1092.074200 0.007200 18
368 1.0416231900 1092.074200 0.007200 18
369 1.0418664600 1092.074200 0.007200 18
370 1.0421097300 1092.074200 0.007200 18
371 1.0423530000 1092.074200 0.007200 18
372 1.0425962700 1092.074200 0.007200 18
373 1.0428395400 1092.074200 0.007200 18
374 1.0430828100 1092.074200 0.007200 18
375 1.0433260800 1092.074200 0.007200 18
376 1.0435693500 1092.074200 0.007200 18
377 1.0438126200 1092.074200 0.007200 18
378 1.0440558900 1092.074200 0.007200 18
379 1.0442991600 1092.074200 0.007200 18
380 1.0445424300 1092.074200 0.007200 18
381 1.0447857000 1092.074200 0.007200 18
382 1.0450289700 1092.074200 0.007200 18
383 1.0452722400 1092.074200 0.007200 18
384 1.0455155100 1092.074200 0.007200 18
385 1.0457587800 1092.074200 0.007200 18
386 1.0460020500 1092.074200 0.007200 18
387 1.0462453200 1092.074200 0.007200 18
388 1.0464885900 1092.074200 0.007200 18
389 1.0467318600 1092.074200 0.007200 18
390 1.0469751300 1092.074200 0.007200 18
391 1.0472184000 1092.074200 0.007200 18
392 1.0474616700 1092.074200 0.007200 18
393 1.0477049400 1092.074200 0.007200 18
394 1.0479482100 1092.074200 0.007200 18
395 1.0481914800 1092.074200 0.007200 18
396 1.0484347500 1092.074200 0.007200 18
397 1.0486780200 1092.074200 0.007200 18
398 1.0489212900 1092.074200 0.007200 18
399 1.0491645600 1092.074200 0.007200 18
400 1.0494078300 1092.074200 0.007200 18
401 1.0496511000 1092.074200 0.007200 18
402 1.0498943700 1092.074200 0.007200 18
403 1.0501376400 1092.074200 0.007200 18
404 1.0503809100 1092.074200 0.007200 18
405 1.0506241800 1092.074200 0.007200 18
406 1.0508674500 1092.074200 0.007200 18
407 1.0511107200 1092.074200 0.007200 18
408 1.0513539900 1092.074200 0.007200 18
409 1.0515972600 1092.074200 0.007200 18
410 1.0518405300 1092.074200 0.007200 18
411 1.0520838000 1092.074200 0.007200 18
412 1.0523270700 1092.074200 0.007200 18
413 1.0525703400 1092.074200 0.007200 18
414 1.0528136100 1092.074200 0.007200 18
415 1.0530568800 1092.074200 0.007200 18
416 1.0533001500 1092.074200 0.007200 18
417 1.0535434200 1092.074200 0.007200 18
418 1.0537866900 1092.074200 0.007200 18
419 1.0540299600 1092.074200 0.007200 18
420 1.0542732300 1092.074200 0.007200 18
421 1.0545165000 1092.074200 0.007200 18
422 1.0547597700 1092.074200 0.007200 18
423 1.0550030400 1092.074200 0.007200 18
424 1.0552463100 1092.074200 0.007200 18
425 1.0554895800 1092.074200 0.007200 18
426 1.0557328500 1092.074200 0.007200 18
427 1.0559761200 1092.074200 0.007200 18
428 1.0562193900 1092.074200 0.007200 18
429 1.0564626600 1092.074200 0.007200 18
430 1.0567059300 1092.074200 0.007200 18
431 1.0569492000 1092.074200 0.007200 18
432 1.0571924700 1092.074200 0.007200 18
433 1.0574357400 1092.074200 0.007200 18
434 1.0576790100 1092.074200 0.007200 18
435 1.0579222800 1092.074200 0.007200 18
436 1.0581655500 1092.074200 0.007200 18
437 1.0584088200 1092.074200 0.007200 18
438 1.0586520900 1092.074200 0.007200 18
439 1.0588953600 1092.074200 0.007200 18
440 1.0591386300 1092.074200 0.007200 18
441 1.0593819000 1092.074200 0.007200 18
442 1.0596251700 1092.074200 0.007200 18
443 1.0598684400 1092.074200 0.007200 18
444 1.0601117100 1092.074200 0.007200 18
445 1.0603549800 1092.074200 0.007200 18
446 1.0605982500 1092.074200 0.007200 18
447 1.0608415200 1092.074200 0.007200 18
448 1.0610847900 1092.074200 0.007200 18
449 1.0613280600 1092.074200 0.007200 18
450 1.0615713300 1092.074200 0.007200 18
451 1.0618146000 1092.074200 0.007200 18
452 1.0620578700 1092.074200 0.007200 18
453 1.0623011400 1092.074200 0.007200 18
454 1.0625444100 1092.074200 0.007200 18
455 1.0627876800 1092.074200 0.007200 18
456 1.0630309500 1092.074200 0.007200 18
457 1.0632742200 1092.074200 0.007200 18
458 1.0635174900 1092.074200 0.007200 18
459 1.0637607600 1092.074200 0.007200 18
460 1.0640040300 1092.074200 0.007200 18
461 1.0642473000 1092.074200 0.007200 18
462 1.0644905700 1092.074200 0.007200 18
463 1.0647338400 1092.074200 0.007200 18
464 1.0649771100 1092.074200 0.007200 18
465 1.0652203800 1092.074200 0.007200 18
466 1.0654636500 1092.074200 0.007200 18
467 1.0657069200 1092.074200 0.007200 18
468 1.0659501900 1092.074200 0.007200 18
469 1.0661934600 1092.074200 0.007200 18
470 1.0664367300 1092.074200 0.007200 18
471 1.0666800000 1092.074200 0.007200 18
472 1.0669232700 1092.074200 0.007200 18
473 1.0671665400 1092.074200 0.007200 18
474 1.0674098100 1092.074200 0.007200 18
475 1.0676530800 1092.074200 0.007200 18
476 1.0678963500 1092.074200 0.007200 18
477 1.0681396200 1092.074200 0.007200 18
478 1.0683828900 1092.074200 0.007200 18
479 1.0686261600 1092.074200 0.007200 18
480 1.0688694300 1092.074200 0.007200 18
481 1.0691127000 1092.074200 0.007200 18
482 1.0693559700 1092.074200 0.007200 18
483 1.0695992400 1092.074200 0.007200 18
484 1.0698425100 1092.074200 0.007200 18
485 1.0700857800 1092.074200 0.007200 18
486 1.0703290500 1092.074200 0.007200 18
487 1.0705723200 1092.074200 0.007200 18
488 1.0708155900 1092.074200 0.007200 18
489 1.0710588600 1092.074200 0.007200 18
490 1.0713021300 1092.074200 0.007200 18
491 1.0715454000 1092.074200 0.007200 18
492 1.0717886700 1092.074200 0.007200 18
493 1.0720319400 1092.074200 0.007200 18
494 1.0722752100 1092.074200 0.007200 18
495 1.0725184800 1092.074200 0.007200 18
496 1.0727617500 1092.074200 0.007200 18
497 1.0730050200 1092.074200 0.007200 18
498 1.0732482900 1092.074200 0.007200 18
499 1.0734915600 1092.074200 0.007200 18
500 1.0737348300 1092.074200 0.007200 18
501 1.0739781000 1092.074200 0.007200 18
502 1.0742213700 1092.074200 0.007200 18
503 1.0744646400 1092.074200 0.007200 18
504 1.0747079100 1092.074200 0.007200 18
505 1.0749511800 1092.074200 0.007200 18
506 1.0751944500 1092.074200 0.007200 18
507 1.0754377200 1092.074200 0.007200 18
508 1.0756809900 1092.074200 0.007200 18
509 1.0759242600 1092.074200 0.007200 18
510 1.0761675300 1092.074200 0.007200 18
511 1.0764108000 1092.074200 0.007200 18
512 1.0766540700 1092.074200 0.007200 18
513 1.0768973400 1092.074200 0.007200 18
514 1.0771406100 1092.074200 0.007200 18
515 1.0773838800 1092.074200 0.007200 18
516 1.0776271500 1092.074200 0.007200 18
517 1.0778704200 1092.074200 0.007200 18
518 1.0781136900 1092.074200 0.007200 18
519 1.0783569600 1092.074200 0.007200 18
520 1.0786002300 1092.074200 0.007200 18
521 1.0788435000 1092.074200 0.007200 18
522 1.0790867700 1092.074200 0.007200 18
523 1.0793300400 1092.074200 0.007200 18
524 1.0795733100 1092.074200 0.007200 18
525 1.0798165800 1092.074200 0.007200 18
526 1.0800598500 1092.074200 0.007200 18
527 1.0803031200 1092.074200 0.007200 18
528 1.0805463900 1092.074200 0.007200 18
529 1.0807896600 1092.074200 0.007200 18
530 1.0810329300 1092.074200 0.007200 18
531 1.0812762000 1092.074200 0.007200 18
532 1.0815194700 1092.074200 0.007200 18
533 1.0817627400 1092.074200 0.007200 18
534 1.0820060100 1092.074200 0.007200 18
535 1.0822492800 1092.074200 0.007200 18
536 1.0824925500 1092.074200 0.007200 18
537 1.0827358200 1092.074200 0.007200 18
538 1.0829790900 1092.074200 0.007200 18
539 1.0832223600 1092.074200 0.007200 18
540 1.0834656300 1092.074200 0.007200 18
541 1.0837089000 1092.074200 0.007200 18
542 1.0839521700 1092.074200 0.007200 18
543 1.0841954400 1092.074200 0.007200 18
544 1.0844387100 1092.074200 0.007200 18
545 1.0846819800 1092.074200 0.007200 18
546 1.0849252500 1092.074200 0.007200 18
547 1.0851685200 1092.074200 0.007200 18
548 1.0854117900 1092.074200 0.007200 18
549 1.0856550600 1092.074200 0.007200 18
550 1.0858983300 1092.074200 0.007200 18
551 1.0861416000 1092.074200 0.007200 18
552 1.0863848700 1092.074200 0.007200 18
553 1.0866281400 1092.074200 0.007200 18
554 1.0868714100 1092.074200 0.007200 18
555 1.0871146800 1092.074200 0.007200 18
556 1.0873579500 1092.074200 0.007200 18
557 1.0876012200 1092.074200 0.007200 18
558 1.0878444900 1092.074200 0.007200 18
559 1.0880877600 1092.074200 0.007200 18
560 1.0883310300 1092.074200 0.007200 18
561 1.0885743000 1092.074200 0.007200 18
562 1.0888175700 1092.074200 0.007200 18
563 1.0890608400 1092.074200 0.007200 18
564 1.0893041100 1092.074200 0.007200 18
565 1.0895473800 1092.074200 0.007200 18
566 1.0897906500 1092.074200 0.007200 18
567 1.0900339200 1092.074200 0.007200 18
568 1.0902771900 1092.074200 0.007200 18
569 1.0905204600 1092.074200 0.007200 18
570 1.0907637300 1092.074200 0.007200 18
571 1.0910070000 1092.074200 0.007200 18
572 1.0912502700 1092.074200 0.007200 18
573 1.0914935400 1092.074200 0.007200 18
574 1.0917368100 1092.074200 0.007200 18
575 1.0919800800 1092.074200 0.007200 18
576 1.0922233500 1092.074200 0.007200 18
577 1.0924666200 1092.074200 0.007200 18
578 1.0927098900 1092.074200 0.007200 18
579 1.0929531600 1092.074200 0.007200 18
580 1.0931964300 1092.074200 0.007200 18
581 1.0934397000 1092.074200 0.007200 18
582 1.0936829700 1092.074200 0.007200 18
583 1.0939262400 1092.074200 0.007200 18
584 1.0941695100 1092.074200 0.007200 18
585 1.0944127800 1092.074200 0.007200 18
586 1.0946560500 1092.074200 0.007200 18
587 1.0948993200 1092.074200 0.007200 18
588 1.0951425900 1092.074200 0.007200 18
589 1.0953858600 1092.074200 0.007200 18
590 1.0956291300 1092.074200 0.007200 18
591 1.0958724000 1092.074200 0.007200 18
592 1.0961156700 1092.074200 0.007200 18
593 1.0963589400 1092.074200 0.007200 18
594 1.0966022100 1092.074200 0.007200 18
595 1.0968454800 1092.074200 0.007200 18
596 1.0970887500 1092.074200 0.007200 18
597 1.0973320200 1092.074200 0.007200 18
598 1.0975752900 1092.074200 0.007200 18
599 1.0978185600 1092.074200 0.007200 18
600 1.0980618300 1092.074200 0.007200 18
601 1.0983051000 1092.074200 0.007200 18
602 1.0985483700 1092.074200 0.007200 18
603 1.0987916400 1092.074200 0.007200 18
604 1.0990349100 1092.074200 0.007200 18
605 1.0992781800 1092.074200 0.007200 18
606 1.0995214500 1092.074200 0.007200 18
607 1.0997647200 1092.074200 0.007200 18
608 1.1000079900 1092.074200 0.007200 18
609 1.1002512600 1092.074200 0.007200 18
610 1.1004945300 1092.074200 0.007200 18
611 1.1007378000 1092.074200 0.007200 18
612 1.1009810700 1092.074200 0.007200 18
613 1.1012243400 1092.074200 0.007200 18
614 1.1014676100 1092.074200 0.007200 18
615 1.1017108800 1092.074200 0.007200 18
616 1.1019541500 1092.074200 0.007200 18
617 1.1021974200 1092.074200 0.007200 18
618 1.1024406900 1092.074200 0.007200 18
619 1.1026839600 1092.074200 0.007200 18
620 1.1029272300 1092.074200 0.007200 18
621 1.1031705000 1092.074200 0.007200 18
622 1.1034137700 1092.074200 0.007200 18
623 1.1036570400 1092.074200 0.007200 18
624 1.1039003100 1092.074200 0.007200 18
625 1.1041435800 1092.074200 0.007200 18
626 1.1043868500 1092.074200 0.007200 18
627 1.1046301200 1092.074200 0.007200 18
628 1.1048733900 1092.074200 0.007200 18
629 1.1051166600 1092.074200 0.007200 18
630 1.1053599300 1092.074200 0.007200 18
631 1.1056032000 1092.074200 0.007200 18
632 1.1058464700 1092.074200 0.007200 18
633 1.1060897400 1092.074200 0.007200 18
634 1.1063330100 1092.074200 0.007200 18
