timeout energy time overhead #transitions
54 0.7154736300 1082.580200 0.007200 18
55 0.7157169000 1082.580200 0.007200 18
56 0.7159601700 1082.580200 0.007200 18
57 0.7162034400 1082.580200 0.007200 18
58 0.7164467100 1082.580200 0.007200 18
59 0.7166899800 1082.580200 0.007200 18
60 0.7169332500 1082.580200 0.007200 18
61 0.7171765200 1082.580200 0.007200 18
62 0.7174197900 1082.580200 0.007200 18
63 0.7176630600 1082.580200 0.007200 18
64 0.7179063300 1082.580200 0.007200 18
65 0.7181496000 1082.580200 0.007200 18
66 0.7183928700 1082.580200 0.007200 18
67 0.7186361400 1082.580200 0.007200 18
68 0.7188794100 1082.580200 0.007200 18
69 0.7191226800 1082.580200 0.007200 18
70 0.7193659500 1082.580200 0.007200 18
71 0.7196092200 1082.580200 0.007200 18
72 0.7198524900 1082.580200 0.007200 18
73 0.7200957600 1082.580200 0.007200 18
74 0.7203390300 1082.580200 0.007200 18
75 0.7205823000 1082.580200 0.007200 18
76 0.7208255700 1082.580200 0.007200 18
77 0.7210688400 1082.580200 0.007200 18
78 0.7213121100 1082.580200 0.007200 18
79 0.7215553800 1082.580200 0.007200 18
80 0.7217986500 1082.580200 0.007200 18
81 0.7220419200 1082.580200 0.007200 18
82 0.7222851900 1082.580200 0.007200 18
83 0.7225284600 1082.580200 0.007200 18
84 0.7227717300 1082.580200 0.007200 18
85 0.7230150000 1082.580200 0.007200 18
86 0.7232582700 1082.580200 0.007200 18
87 0.7235015400 1082.580200 0.007200 18
88 0.7237448100 1082.580200 0.007200 18
89 0.7239880800 1082.580200 0.007200 18
90 0.7242313500 1082.580200 0.007200 18
91 0.7244746200 1082.580200 0.007200 18
92 0.7247178900 1082.580200 0.007200 18
93 0.7249611600 1082.580200 0.007200 18
94 0.7252044300 1082.580200 0.007200 18
95 0.7254477000 1082.580200 0.007200 18
96 0.7256909700 1082.580200 0.007200 18
97 0.7259342400 1082.580200 0.007200 18
98 0.7261775100 1082.580200 0.007200 18
99 0.7264207800 1082.580200 0.007200 18
100 0.7266640500 1082.580200 0.007200 18
101 0.7269073200 1082.580200 0.007200 18
102 0.7271505900 1082.580200 0.007200 18
103 0.7273938600 1082.580200 0.007200 18
104 0.7276371300 1082.580200 0.007200 18
105 0.7278804000 1082.580200 0.007200 18
106 0.7281236700 1082.580200 0.007200 18
107 0.7283669400 1082.580200 0.007200 18
108 0.7286102100 1082.580200 0.007200 18
109 0.7288534800 1082.580200 0.007200 18
110 0.7290967500 1082.580200 0.007200 18
111 0.7293400200 1082.580200 0.007200 18
112 0.7295832900 1082.580200 0.007200 18
113 0.7298265600 1082.580200 0.007200 18
114 0.7300698300 1082.580200 0.007200 18
115 0.7303131000 1082.580200 0.007200 18
116 0.7305563700 1082.580200 0.007200 18
117 0.7307996400 1082.580200 0.007200 18
118 0.7310429100 1082.580200 0.007200 18
119 0.7312861800 1082.580200 0.007200 18
120 0.7315294500 1082.580200 0.007200 18
121 0.7317727200 1082.580200 0.007200 18
122 0.7320159900 1082.580200 0.007200 18
123 0.7322592600 1082.580200 0.007200 18
124 0.7325025300 1082.580200 0.007200 18
125 0.7327458000 1082.580200 0.007200 18
126 0.7329890700 1082.580200 0.007200 18
127 0.7332323400 1082.580200 0.007200 18
128 0.7334756100 1082.580200 0.007200 18
129 0.7337188800 1082.580200 0.007200 18
130 0.7339621500 1082.580200 0.007200 18
131 0.7342054200 1082.580200 0.007200 18
132 0.7344486900 1082.580200 0.007200 18
133 0.7346919600 1082.580200 0.007200 18
134 0.7349352300 1082.580200 0.007200 18
135 0.7351785000 1082.580200 0.007200 18
136 0.7354217700 1082.580200 0.007200 18
137 0.7356650400 1082.580200 0.007200 18
138 0.7359083100 1082.580200 0.007200 18
139 0.7361515800 1082.580200 0.007200 18
140 0.7363948500 1082.580200 0.007200 18
141 0.7366381200 1082.580200 0.007200 18
142 0.7368813900 1082.580200 0.007200 18
143 0.7371246600 1082.580200 0.007200 18
144 0.7373679300 1082.580200 0.007200 18
145 0.7376112000 1082.580200 0.007200 18
146 0.7378544700 1082.580200 0.007200 18
147 0.7380977400 1082.580200 0.007200 18
148 0.7383410100 1082.580200 0.007200 18
149 0.7385842800 1082.580200 0.007200 18
150 0.7388275500 1082.580200 0.007200 18
151 0.7390708200 1082.580200 0.007200 18
152 0.7393140900 1082.580200 0.007200 18
153 0.7395573600 1082.580200 0.007200 18
154 0.7398006300 1082.580200 0.007200 18
155 0.7400439000 1082.580200 0.007200 18
156 0.7402871700 1082.580200 0.007200 18
157 0.7405304400 1082.580200 0.007200 18
158 0.7407737100 1082.580200 0.007200 18
159 0.7410169800 1082.580200 0.007200 18
160 0.7412602500 1082.580200 0.007200 18
161 0.7415035200 1082.580200 0.007200 18
162 0.7417467900 1082.580200 0.007200 18
163 0.7419900600 1082.580200 0.007200 18
164 0.7422333300 1082.580200 0.007200 18
165 0.7424766000 1082.580200 0.007200 18
166 0.7427198700 1082.580200 0.007200 18
167 0.7429631400 1082.580200 0.007200 18
168 0.7432064100 1082.580200 0.007200 18
169 0.7434496800 1082.580200 0.007200 18
170 0.7436929500 1082.580200 0.007200 18
171 0.7439362200 1082.580200 0.007200 18
172 0.7441794900 1082.580200 0.007200 18
173 0.7444227600 1082.580200 0.007200 18
174 0.7446660300 1082.580200 0.007200 18
175 0.7449093000 1082.580200 0.007200 18
176 0.7451525700 1082.580200 0.007200 18
177 0.7453958400 1082.580200 0.007200 18
178 0.7456391100 1082.580200 0.007200 18
179 0.7458823800 1082.580200 0.007200 18
180 0.7461256500 1082.580200 0.007200 18
181 0.7463689200 1082.580200 0.007200 18
182 0.7466121900 1082.580200 0.007200 18
183 0.7468554600 1082.580200 0.007200 18
184 0.7470987300 1082.580200 0.007200 18
185 0.7473420000 1082.580200 0.007200 18
186 0.7475852700 1082.580200 0.007200 18
187 0.7478285400 1082.580200 0.007200 18
188 0.7480718100 1082.580200 0.007200 18
189 0.7483150800 1082.580200 0.007200 18
190 0.7485583500 1082.580200 0.007200 18
191 0.7488016200 1082.580200 0.007200 18
192 0.7490448900 1082.580200 0.007200 18
193 0.7492881600 1082.580200 0.007200 18
194 0.7495314300 1082.580200 0.007200 18
195 0.7497747000 1082.580200 0.007200 18
196 0.7500179700 1082.580200 0.007200 18
197 0.7502612400 1082.580200 0.007200 18
198 0.7505045100 1082.580200 0.007200 18
199 0.7507477800 1082.580200 0.007200 18
200 0.7509910500 1082.580200 0.007200 18
201 0.7512343200 1082.580200 0.007200 18
202 0.7514775900 1082.580200 0.007200 18
203 0.7517208600 1082.580200 0.007200 18
204 0.7519641300 1082.580200 0.007200 18
205 0.7522074000 1082.580200 0.007200 18
206 0.7524506700 1082.580200 0.007200 18
207 0.7526939400 1082.580200 0.007200 18
208 0.7529372100 1082.580200 0.007200 18
209 0.7531804800 1082.580200 0.007200 18
210 0.7534237500 1082.580200 0.007200 18
211 0.7536670200 1082.580200 0.007200 18
212 0.7539102900 1082.580200 0.007200 18
213 0.7541535600 1082.580200 0.007200 18
214 0.7543968300 1082.580200 0.007200 18
215 0.7546401000 1082.580200 0.007200 18
216 0.7548833700 1082.580200 0.007200 18
217 0.7551266400 1082.580200 0.007200 18
218 0.7553699100 1082.580200 0.007200 18
219 0.7556131800 1082.580200 0.007200 18
220 0.7558564500 1082.580200 0.007200 18
221 0.7560997200 1082.580200 0.007200 18
222 0.7563429900 1082.580200 0.007200 18
223 0.7565862600 1082.580200 0.007200 18
224 0.7568295300 1082.580200 0.007200 18
225 0.7570728000 1082.580200 0.007200 18
226 0.7573160700 1082.580200 0.007200 18
227 0.7575593400 1082.580200 0.007200 18
228 0.7578026100 1082.580200 0.007200 18
229 0.7580458800 1082.580200 0.007200 18
230 0.7582891500 1082.580200 0.007200 18
231 0.7585324200 1082.580200 0.007200 18
232 0.7587756900 1082.580200 0.007200 18
233 0.7590189600 1082.580200 0.007200 18
234 0.7592622300 1082.580200 0.007200 18
235 0.7595055000 1082.580200 0.007200 18
236 0.7597487700 1082.580200 0.007200 18
237 0.7599920400 1082.580200 0.007200 18
238 0.7602353100 1082.580200 0.007200 18
239 0.7604785800 1082.580200 0.007200 18
240 0.7607218500 1082.580200 0.007200 18
241 0.7609651200 1082.580200 0.007200 18
242 0.7612083900 1082.580200 0.007200 18
243 0.7614516600 1082.580200 0.007200 18
244 0.7616949300 1082.580200 0.007200 18
245 0.7619382000 1082.580200 0.007200 18
246 0.7621814700 1082.580200 0.007200 18
247 0.7624247400 1082.580200 0.007200 18
248 0.7626680100 1082.580200 0.007200 18
249 0.7629112800 1082.580200 0.007200 18
250 0.7631545500 1082.580200 0.007200 18
251 0.7633978200 1082.580200 0.007200 18
252 0.7636410900 1082.580200 0.007200 18
253 0.7638843600 1082.580200 0.007200 18
254 0.7641276300 1082.580200 0.007200 18
255 0.7643709000 1082.580200 0.007200 18
256 0.7646141700 1082.580200 0.007200 18
257 0.7648574400 1082.580200 0.007200 18
258 0.7651007100 1082.580200 0.007200 18
259 0.7653439800 1082.580200 0.007200 18
260 0.7655872500 1082.580200 0.007200 18
261 0.7658305200 1082.580200 0.007200 18
262 0.7660737900 1082.580200 0.007200 18
263 0.7663170600 1082.580200 0.007200 18
264 0.7665603300 1082.580200 0.007200 18
265 0.7668036000 1082.580200 0.007200 18
266 0.7670468700 1082.580200 0.007200 18
267 0.7672901400 1082.580200 0.007200 18
268 0.7675334100 1082.580200 0.007200 18
269 0.7677766800 1082.580200 0.007200 18
270 0.7680199500 1082.580200 0.007200 18
271 0.7682632200 1082.580200 0.007200 18
272 0.7685064900 1082.580200 0.007200 18
273 0.7687497600 1082.580200 0.007200 18
274 0.7689930300 1082.580200 0.007200 18
275 0.7692363000 1082.580200 0.007200 18
276 0.7694795700 1082.580200 0.007200 18
277 0.7697228400 1082.580200 0.007200 18
278 0.7699661100 1082.580200 0.007200 18
279 0.7702093800 1082.580200 0.007200 18
280 0.7704526500 1082.580200 0.007200 18
281 0.7706959200 1082.580200 0.007200 18
282 0.7709391900 1082.580200 0.007200 18
283 0.7711824600 1082.580200 0.007200 18
284 0.7714257300 1082.580200 0.007200 18
285 0.7716690000 1082.580200 0.007200 18
286 0.7719122700 1082.580200 0.007200 18
287 0.7721555400 1082.580200 0.007200 18
288 0.7723988100 1082.580200 0.007200 18
289 0.7726420800 1082.580200 0.007200 18
290 0.7728853500 1082.580200 0.007200 18
291 0.7731286200 1082.580200 0.007200 18
292 0.7733718900 1082.580200 0.007200 18
293 0.7736151600 1082.580200 0.007200 18
294 0.7738584300 1082.580200 0.007200 18
295 0.7741017000 1082.580200 0.007200 18
296 0.7743449700 1082.580200 0.007200 18
297 0.7745882400 1082.580200 0.007200 18
298 0.7748315100 1082.580200 0.007200 18
299 0.7750747800 1082.580200 0.007200 18
300 0.7753180500 1082.580200 0.007200 18
301 0.7755613200 1082.580200 0.007200 18
302 0.7758045900 1082.580200 0.007200 18
303 0.7760478600 1082.580200 0.007200 18
304 0.7762911300 1082.580200 0.007200 18
305 0.7765344000 1082.580200 0.007200 18
306 0.7767776700 1082.580200 0.007200 18
307 0.7770209400 1082.580200 0.007200 18
308 0.7772642100 1082.580200 0.007200 18
309 0.7775074800 1082.580200 0.007200 18
310 0.7777507500 1082.580200 0.007200 18
311 0.7779940200 1082.580200 0.007200 18
312 0.7782372900 1082.580200 0.007200 18
313 0.7784805600 1082.580200 0.007200 18
314 0.7787238300 1082.580200 0.007200 18
315 0.7789671000 1082.580200 0.007200 18
316 0.7792103700 1082.580200 0.007200 18
317 0.7794536400 1082.580200 0.007200 18
318 0.7796969100 1082.580200 0.007200 18
319 0.7799401800 1082.580200 0.007200 18
320 0.7801834500 1082.580200 0.007200 18
321 0.7804267200 1082.580200 0.007200 18
322 0.7806699900 1082.580200 0.007200 18
323 0.7809132600 1082.580200 0.007200 18
324 0.7811565300 1082.580200 0.007200 18
325 0.7813998000 1082.580200 0.007200 18
326 0.7816430700 1082.580200 0.007200 18
327 0.7818863400 1082.580200 0.007200 18
328 0.7821296100 1082.580200 0.007200 18
329 0.7823728800 1082.580200 0.007200 18
330 0.7826161500 1082.580200 0.007200 18
331 0.7828594200 1082.580200 0.007200 18
332 0.7831026900 1082.580200 0.007200 18
333 0.7833459600 1082.580200 0.007200 18
334 0.7835892300 1082.580200 0.007200 18
335 0.7838325000 1082.580200 0.007200 18
336 0.7840757700 1082.580200 0.007200 18
337 0.7843190400 1082.580200 0.007200 18
338 0.7845623100 1082.580200 0.007200 18
339 0.7848055800 1082.580200 0.007200 18
340 0.7850488500 1082.580200 0.007200 18
341 0.7852921200 1082.580200 0.007200 18
342 0.7855353900 1082.580200 0.007200 18
343 0.7857786600 1082.580200 0.007200 18
344 0.7860219300 1082.580200 0.007200 18
345 0.7862652000 1082.580200 0.007200 18
346 0.7865084700 1082.580200 0.007200 18
347 0.7867517400 1082.580200 0.007200 18
348 0.7869950100 1082.580200 0.007200 18
349 0.7872382800 1082.580200 0.007200 18
350 0.7874815500 1082.580200 0.007200 18
351 0.7877248200 1082.580200 0.007200 18
352 0.7879680900 1082.580200 0.007200 18
353 0.7882113600 1082.580200 0.007200 18
354 0.7884546300 1082.580200 0.007200 18
355 0.7886979000 1082.580200 0.007200 18
356 0.7889411700 1082.580200 0.007200 18
357 0.7891844400 1082.580200 0.007200 18
358 0.7894277100 1082.580200 0.007200 18
359 0.7896709800 1082.580200 0.007200 18
360 0.7899142500 1082.580200 0.007200 18
361 0.7901575200 1082.580200 0.007200 18
362 0.7904007900 1082.580200 0.007200 18
363 0.7906440600 1082.580200 0.007200 18
364 0.7908873300 1082.580200 0.007200 18
365 0.7911306000 1082.580200 0.007200 18
366 0.7913738700 1082.580200 0.007200 18
367 0.7916171400 1082.580200 0.007200 18
368 0.7918604100 1082.580200 0.007200 18
369 0.7921036800 1082.580200 0.007200 18
370 0.7923469500 1082.580200 0.007200 18
371 0.7925902200 1082.580200 0.007200 18
372 0.7928334900 1082.580200 0.007200 18
373 0.7930767600 1082.580200 0.007200 18
374 0.7933200300 1082.580200 0.007200 18
375 0.7935633000 1082.580200 0.007200 18
376 0.7938065700 1082.580200 0.007200 18
377 0.7940498400 1082.580200 0.007200 18
378 0.7942931100 1082.580200 0.007200 18
379 0.7945363800 1082.580200 0.007200 18
380 0.7947796500 1082.580200 0.007200 18
381 0.7950229200 1082.580200 0.007200 18
382 0.7952661900 1082.580200 0.007200 18
383 0.7955094600 1082.580200 0.007200 18
384 0.7957527300 1082.580200 0.007200 18
385 0.7959960000 1082.580200 0.007200 18
386 0.7962392700 1082.580200 0.007200 18
387 0.7964825400 1082.580200 0.007200 18
388 0.7967258100 1082.580200 0.007200 18
389 0.7969690800 1082.580200 0.007200 18
390 0.7972123500 1082.580200 0.007200 18
391 0.7974556200 1082.580200 0.007200 18
392 0.7976988900 1082.580200 0.007200 18
393 0.7979421600 1082.580200 0.007200 18
394 0.7981854300 1082.580200 0.007200 18
395 0.7984287000 1082.580200 0.007200 18
396 0.7986719700 1082.580200 0.007200 18
397 0.7989152400 1082.580200 0.007200 18
398 0.7991585100 1082.580200 0.007200 18
399 0.7994017800 1082.580200 0.007200 18
400 0.7996450500 1082.580200 0.007200 18
401 0.7998883200 1082.580200 0.007200 18
402 0.8001315900 1082.580200 0.007200 18
403 0.8003748600 1082.580200 0.007200 18
404 0.8006181300 1082.580200 0.007200 18
405 0.8008614000 1082.580200 0.007200 18
406 0.8011046700 1082.580200 0.007200 18
407 0.8013479400 1082.580200 0.007200 18
408 0.8015912100 1082.580200 0.007200 18
409 0.8018344800 1082.580200 0.007200 18
410 0.8020777500 1082.580200 0.007200 18
411 0.8023210200 1082.580200 0.007200 18
412 0.8025642900 1082.580200 0.007200 18
413 0.8028075600 1082.580200 0.007200 18
414 0.8030508300 1082.580200 0.007200 18
415 0.8032941000 1082.580200 0.007200 18
416 0.8035373700 1082.580200 0.007200 18
417 0.8037806400 1082.580200 0.007200 18
418 0.8040239100 1082.580200 0.007200 18
419 0.8042671800 1082.580200 0.007200 18
420 0.8045104500 1082.580200 0.007200 18
421 0.8047537200 1082.580200 0.007200 18
422 0.8049969900 1082.580200 0.007200 18
423 0.8052402600 1082.580200 0.007200 18
424 0.8054835300 1082.580200 0.007200 18
425 0.8057268000 1082.580200 0.007200 18
426 0.8059700700 1082.580200 0.007200 18
427 0.8062133400 1082.580200 0.007200 18
428 0.8064566100 1082.580200 0.007200 18
429 0.8066998800 1082.580200 0.007200 18
430 0.8069431500 1082.580200 0.007200 18
431 0.8071864200 1082.580200 0.007200 18
432 0.8074296900 1082.580200 0.007200 18
433 0.8076729600 1082.580200 0.007200 18
434 0.8079162300 1082.580200 0.007200 18
435 0.8081595000 1082.580200 0.007200 18
436 0.8084027700 1082.580200 0.007200 18
437 0.8086460400 1082.580200 0.007200 18
438 0.8088893100 1082.580200 0.007200 18
439 0.8091325800 1082.580200 0.007200 18
440 0.8093758500 1082.580200 0.007200 18
441 0.8096191200 1082.580200 0.007200 18
442 0.8098623900 1082.580200 0.007200 18
443 0.8101056600 1082.580200 0.007200 18
444 0.8103489300 1082.580200 0.007200 18
445 0.8105922000 1082.580200 0.007200 18
446 0.8108354700 1082.580200 0.007200 18
447 0.8110787400 1082.580200 0.007200 18
448 0.8113220100 1082.580200 0.007200 18
449 0.8115652800 1082.580200 0.007200 18
450 0.8118085500 1082.580200 0.007200 18
451 0.8120518200 1082.580200 0.007200 18
452 0.8122950900 1082.580200 0.007200 18
453 0.8125383600 1082.580200 0.007200 18
454 0.8127816300 1082.580200 0.007200 18
455 0.8130249000 1082.580200 0.007200 18
456 0.8132681700 1082.580200 0.007200 18
457 0.8135114400 1082.580200 0.007200 18
458 0.8137547100 1082.580200 0.007200 18
459 0.8139979800 1082.580200 0.007200 18
460 0.8142412500 1082.580200 0.007200 18
461 0.8144845200 1082.580200 0.007200 18
462 0.8147277900 1082.580200 0.007200 18
463 0.8149710600 1082.580200 0.007200 18
464 0.8152143300 1082.580200 0.007200 18
465 0.8154576000 1082.580200 0.007200 18
466 0.8157008700 1082.580200 0.007200 18
467 0.8159441400 1082.580200 0.007200 18
468 0.8161874100 1082.580200 0.007200 18
469 0.8164306800 1082.580200 0.007200 18
470 0.8166739500 1082.580200 0.007200 18
471 0.8169172200 1082.580200 0.007200 18
472 0.8171604900 1082.580200 0.007200 18
473 0.8174037600 1082.580200 0.007200 18
474 0.8176470300 1082.580200 0.007200 18
475 0.8178903000 1082.580200 0.007200 18
476 0.8181335700 1082.580200 0.007200 18
477 0.8183768400 1082.580200 0.007200 18
478 0.8186201100 1082.580200 0.007200 18
479 0.8188633800 1082.580200 0.007200 18
480 0.8191066500 1082.580200 0.007200 18
481 0.8193499200 1082.580200 0.007200 18
482 0.8195931900 1082.580200 0.007200 18
483 0.8198364600 1082.580200 0.007200 18
484 0.8200797300 1082.580200 0.007200 18
485 0.8203230000 1082.580200 0.007200 18
486 0.8205662700 1082.580200 0.007200 18
487 0.8208095400 1082.580200 0.007200 18
488 0.8210528100 1082.580200 0.007200 18
489 0.8212960800 1082.580200 0.007200 18
490 0.8215393500 1082.580200 0.007200 18
491 0.8217826200 1082.580200 0.007200 18
492 0.8220258900 1082.580200 0.007200 18
493 0.8222691600 1082.580200 0.007200 18
494 0.8225124300 1082.580200 0.007200 18
495 0.8227557000 1082.580200 0.007200 18
496 0.8229989700 1082.580200 0.007200 18
497 0.8232422400 1082.580200 0.007200 18
498 0.8234855100 1082.580200 0.007200 18
499 0.8237287800 1082.580200 0.007200 18
500 0.8239720500 1082.580200 0.007200 18
501 0.8242153200 1082.580200 0.007200 18
502 0.8244585900 1082.580200 0.007200 18
503 0.8247018600 1082.580200 0.007200 18
504 0.8249451300 1082.580200 0.007200 18
505 0.8251884000 1082.580200 0.007200 18
506 0.8254316700 1082.580200 0.007200 18
507 0.8256749400 1082.580200 0.007200 18
508 0.8259182100 1082.580200 0.007200 18
509 0.8261614800 1082.580200 0.007200 18
510 0.8264047500 1082.580200 0.007200 18
511 0.8266480200 1082.580200 0.007200 18
512 0.8268912900 1082.580200 0.007200 18
513 0.8271345600 1082.580200 0.007200 18
514 0.8273778300 1082.580200 0.007200 18
515 0.8276211000 1082.580200 0.007200 18
516 0.8278643700 1082.580200 0.007200 18
517 0.8281076400 1082.580200 0.007200 18
518 0.8283509100 1082.580200 0.007200 18
519 0.8285941800 1082.580200 0.007200 18
520 0.8288374500 1082.580200 0.007200 18
521 0.8290807200 1082.580200 0.007200 18
522 0.8293239900 1082.580200 0.007200 18
523 0.8295672600 1082.580200 0.007200 18
524 0.8298105300 1082.580200 0.007200 18
525 0.8300538000 1082.580200 0.007200 18
526 0.8302970700 1082.580200 0.007200 18
527 0.8305403400 1082.580200 0.007200 18
528 0.8307836100 1082.580200 0.007200 18
529 0.8310268800 1082.580200 0.007200 18
530 0.8312701500 1082.580200 0.007200 18
531 0.8315134200 1082.580200 0.007200 18
532 0.8317566900 1082.580200 0.007200 18
533 0.8319999600 1082.580200 0.007200 18
534 0.8322432300 1082.580200 0.007200 18
535 0.8324865000 1082.580200 0.007200 18
536 0.8327297700 1082.580200 0.007200 18
537 0.8329730400 1082.580200 0.007200 18
538 0.8332163100 1082.580200 0.007200 18
539 0.8334595800 1082.580200 0.007200 18
540 0.8337028500 1082.580200 0.007200 18
541 0.8339461200 1082.580200 0.007200 18
542 0.8341893900 1082.580200 0.007200 18
543 0.8344326600 1082.580200 0.007200 18
544 0.8346759300 1082.580200 0.007200 18
545 0.8349192000 1082.580200 0.007200 18
546 0.8351624700 1082.580200 0.007200 18
547 0.8354057400 1082.580200 0.007200 18
548 0.8356490100 1082.580200 0.007200 18
549 0.8358922800 1082.580200 0.007200 18
550 0.8361355500 1082.580200 0.007200 18
551 0.8363788200 1082.580200 0.007200 18
552 0.8366220900 1082.580200 0.007200 18
553 0.8368653600 1082.580200 0.007200 18
554 0.8371086300 1082.580200 0.007200 18
555 0.8373519000 1082.580200 0.007200 18
556 0.8375951700 1082.580200 0.007200 18
557 0.8378384400 1082.580200 0.007200 18
558 0.8380817100 1082.580200 0.007200 18
559 0.8383249800 1082.580200 0.007200 18
560 0.8385682500 1082.580200 0.007200 18
561 0.8388115200 1082.580200 0.007200 18
562 0.8390547900 1082.580200 0.007200 18
563 0.8392980600 1082.580200 0.007200 18
564 0.8395413300 1082.580200 0.007200 18
565 0.8397846000 1082.580200 0.007200 18
566 0.8400278700 1082.580200 0.007200 18
567 0.8402711400 1082.580200 0.007200 18
568 0.8405144100 1082.580200 0.007200 18
569 0.8407576800 1082.580200 0.007200 18
570 0.8410009500 1082.580200 0.007200 18
571 0.8412442200 1082.580200 0.007200 18
572 0.8414874900 1082.580200 0.007200 18
573 0.8417307600 1082.580200 0.007200 18
574 0.8419740300 1082.580200 0.007200 18
575 0.8422173000 1082.580200 0.007200 18
576 0.8424605700 1082.580200 0.007200 18
577 0.8427038400 1082.580200 0.007200 18
578 0.8429471100 1082.580200 0.007200 18
579 0.8431903800 1082.580200 0.007200 18
580 0.8434336500 1082.580200 0.007200 18
581 0.8436769200 1082.580200 0.007200 18
582 0.8439201900 1082.580200 0.007200 18
583 0.8441634600 1082.580200 0.007200 18
584 0.8444067300 1082.580200 0.007200 18
585 0.8446500000 1082.580200 0.007200 18
586 0.8448932700 1082.580200 0.007200 18
587 0.8451365400 1082.580200 0.007200 18
588 0.8453798100 1082.580200 0.007200 18
589 0.8456230800 1082.580200 0.007200 18
590 0.8458663500 1082.580200 0.007200 18
591 0.8461096200 1082.580200 0.007200 18
592 0.8463528900 1082.580200 0.007200 18
593 0.8465961600 1082.580200 0.007200 18
594 0.8468394300 1082.580200 0.007200 18
595 0.8470827000 1082.580200 0.007200 18
596 0.8473259700 1082.580200 0.007200 18
597 0.8475692400 1082.580200 0.007200 18
598 0.8478125100 1082.580200 0.007200 18
599 0.8480557800 1082.580200 0.007200 18
600 0.8482990500 1082.580200 0.007200 18
601 0.8485423200 1082.580200 0.007200 18
602 0.8487855900 1082.580200 0.007200 18
603 0.8490288600 1082.580200 0.007200 18
604 0.8492721300 1082.580200 0.007200 18
605 0.8495154000 1082.580200 0.007200 18
606 0.8497586700 1082.580200 0.007200 18
607 0.8500019400 1082.580200 0.007200 18
608 0.8502452100 1082.580200 0.007200 18
609 0.8504884800 1082.580200 0.007200 18
610 0.8507317500 1082.580200 0.007200 18
611 0.8509750200 1082.580200 0.007200 18
612 0.8512182900 1082.580200 0.007200 18
613 0.8514615600 1082.580200 0.007200 18
614 0.8517048300 1082.580200 0.007200 18
615 0.8519481000 1082.580200 0.007200 18
616 0.8521913700 1082.580200 0.007200 18
617 0.8524346400 1082.580200 0.007200 18
618 0.8526779100 1082.580200 0.007200 18
619 0.8529211800 1082.580200 0.007200 18
620 0.8531644500 1082.580200 0.007200 18
621 0.8534077200 1082.580200 0.007200 18
622 0.8536509900 1082.580200 0.007200 18
623 0.8538942600 1082.580200 0.007200 18
624 0.8541375300 1082.580200 0.007200 18
625 0.8543808000 1082.580200 0.007200 18
626 0.8546240700 1082.580200 0.007200 18
627 0.8548673400 1082.580200 0.007200 18
628 0.8551106100 1082.580200 0.007200 18
629 0.8553538800 1082.580200 0.007200 18
630 0.8555971500 1082.580200 0.007200 18
631 0.8558404200 1082.580200 0.007200 18
632 0.8560836900 1082.580200 0.007200 18
633 0.8563269600 1082.580200 0.007200 18
634 0.8565702300 1082.580200 0.007200 18
